1 10 0.6939123868942261 0.7141688466072083 0.8454126119613647 0.05710981786251068 0.06885068118572235
1 20 0.6937581300735474 0.7171613574028015 0.5926522016525269 0.06697776913642883 0.027432169765233994
1 30 0.6929197311401367 0.6958047151565552 0.6886482834815979 0.0848214253783226 0.002900652587413788
1 40 0.6940346956253052 0.6520273089408875 0.4286995530128479 0.0 0.0
1 50 0.7011705636978149 0.5846553444862366 0.5656535625457764 0.0 0.0
1 60 0.7132296562194824 0.5306380391120911 0.6391180753707886 0.0 0.0
1 70 0.7921727895736694 0.3673640489578247 0.664699137210846 0.0 0.0
1 80 0.8652586936950684 0.31435003876686096 0.5449957251548767 0.0 0.0
1 90 0.9611081480979919 0.24983422458171844 0.7399461269378662 0.0 0.0
1 100 0.9701229333877563 0.2767365872859955 0.7930744886398315 0.0 0.0
1 110 1.1415867805480957 0.2041338086128235 1.07894766330719 0.0 0.0
1 120 1.3070778846740723 0.1613488495349884 0.7761479020118713 0.0 0.0
1 130 1.3614602088928223 0.12030160427093506 0.908760130405426 0.0 0.0
1 140 1.6161322593688965 0.09101084619760513 0.8454516530036926 0.0 0.0
1 150 1.867687702178955 0.09584327042102814 0.8870166540145874 0.0 0.0
1 160 1.6070635318756104 0.12725406885147095 0.924331545829773 0.0 0.0
1 170 2.409558057785034 0.04665035754442215 0.6132032871246338 0.0 0.0
1 180 1.8050318956375122 0.1158868595957756 0.6662805080413818 0.0 0.0
1 190 1.9246622323989868 0.08841042965650558 0.8907431960105896 0.0 0.0
1 200 1.6631091833114624 0.10698778182268143 0.6938040852546692 0.0 0.0
1 210 1.374967098236084 0.2001703381538391 0.5845450162887573 0.0 0.0
1 220 1.6274681091308594 0.13292615115642548 0.6036942005157471 0.0 0.0
1 230 1.6320853233337402 0.09020663797855377 0.6821877360343933 0.0 0.0
1 240 1.4071838855743408 0.13184313476085663 0.648372232913971 0.0 0.0
1 250 1.5720605850219727 0.09748845547437668 0.7341534495353699 0.0 0.0
1 260 1.1695610284805298 0.21221357583999634 0.7494812607765198 0.0 0.0
1 270 1.364093542098999 0.14615051448345184 0.875586986541748 0.0 0.0
1 280 1.2356479167938232 0.18406714498996735 0.5386952757835388 0.0 0.0
1 290 1.2795816659927368 0.15253792703151703 0.6675498485565186 0.0 0.0
1 300 1.25120210647583 0.14923278987407684 0.6802440881729126 0.0 0.0
1 310 1.3498941659927368 0.13898304104804993 0.6704420447349548 0.0 0.0
1 320 1.3583550453186035 0.15553401410579681 0.7205654382705688 0.0 0.0
1 330 1.3673242330551147 0.15725018084049225 0.6118820905685425 0.0 0.0
1 340 1.4987883567810059 0.1339695304632187 0.6761337518692017 0.0 0.0
1 350 1.4365015029907227 0.13529853522777557 0.5342820882797241 0.0 0.0
1 360 1.212723731994629 0.19126152992248535 0.7195758819580078 0.0 0.0
1 370 1.4250237941741943 0.15225602686405182 0.623212456703186 0.0 0.0
1 380 1.5483514070510864 0.10293688625097275 0.5837116241455078 0.0 0.0
1 390 1.6111363172531128 0.10106825828552246 0.5939794182777405 0.0 0.0
1 400 1.7095918655395508 0.07318166643381119 0.5023908615112305 0.0 0.0
1 410 1.378445029258728 0.13617852330207825 0.7664574384689331 0.0 0.0
1 420 1.683404803276062 0.09347361326217651 0.820242166519165 0.0 0.0
1 430 1.5113954544067383 0.14413805305957794 0.7996820211410522 0.0 0.0
1 440 1.6518938541412354 0.09360621124505997 0.7250121831893921 0.0 0.0
1 450 1.7506814002990723 0.11839397251605988 0.7330179810523987 0.0 0.0
1 460 1.8842440843582153 0.09308928996324539 0.7220094203948975 0.0 0.0
1 470 1.6374189853668213 0.13361293077468872 0.7484206557273865 0.0 0.0
